category,category_label,name,legal_name,town
school,Школа,Мокровская средняя общеобразовательная школа,Мокровская средняя общеобразовательная школа,деревня Мокрое
school,Школа,Молоковская средняя общеобразовательная школа,Муниципальное Бюджетное Общеобразовательное Учреждение Молоковская Средняя Общеобразовательная Школа,село Молоково
school,Школа,Монасеинская основная общеобразовательная школа,"Муниципальное общеобразовательное учреждение ""Монасеинская основная общеобразовательная школа""",деревня Монасеино
school,Школа,Монотон,Монотон,Москва
school,Школа,Москва-98,"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1953 ""Москва-98""",Москва
school,Школа,Московская Гимназия на Юго-Западе №1543,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МОСКОВСКАЯ ГИМНАЗИЯ НА ЮГО-ЗАПАДЕ №1543 ИМЕНИ НАРОДНОГО УЧИТЕЛЯ РОССИЙСКОЙ ФЕДЕРАЦИИ Ю.В. ЗАВЕЛЬСКОГО""",Москва
school,Школа,Московская городская лингвистическая гимназия,Московская городская лингвистическая гимназия,Москва
school,Школа,Московская классическая гимназия,"Негосударственное образовательное учреждение средняя общеобразовательная школа ""Московская классическая гимназия""",Москва
school,Школа,Московская международная киношкола,Государственное бюджетное профессиональное образовательное учреждение города Москвы «Киноколледж № 40 «Московская международная киношкола»,Москва
school,Школа,Московская международная школа-интернат,"Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования № 56 ""Московская международная школа-интернат""",Москва
school,Школа,Московская экономическая школа,Московская экономическая школа,Москва
school,Школа,Московский,107,Москва
school,Школа,Московский Академический Художественный Лицей Российской Академии Художеств,"Федеральное Государственное Бюджетное Образовательное Учреждение Основного Общего И Среднего (Полного) Общего Образования С Углубленным Изучением Отдельных Предметов ""московский Академический Художественный Лицей Российской Академии Художеств""",Москва
school,Школа,московский Дипломатический Кадетский Корпус,"Государственное Бюджетное Образовательное Учреждение Города Москвы Кадетская Школа-Интернат № 11 ""московский Дипломатический Кадетский Корпус""",Москва
school,Школа,Московский кадетский корпус Героев Космоса,Московский кадетский корпус Героев Космоса,Москва
school,Школа,Московский кадетский корпус полиции,"Государственное Бюджетное Образовательное Учреждение Города Москвы Кадетская Школа-Интернат № 10 ""московский Кадетский Корпус Полиции""",Москва
school,Школа,МОУ - ПРОФИЛЬНАЯ ШКОЛА № 4,Муниципальное Общеобразовательное Учреждение - Профильная Школа №4,Клин
school,Школа,Моу Дод Дюсш,Муниципальное Образовательное Учреждение Дополнительного Образования Детей Детско-Юношеская Спортивная Школа Павлово-Посадского Муниципального Района  Московской Области,Павловский Посад
school,Школа,Мочильская средняя общеобразовательная школа,Мочильская средняя общеобразовательная школа,село Мочилы
school,Школа,"МС(К)ОУ для обучающихся; воспитанников с отклонениями в развитии Одинцовская специальная(коррекционная) общеобразовательная школа ""Надежда""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЛЯ ОБУЧАЮЩИХСЯ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ ОДИНЦОВСКАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""НАДЕЖДА""",Одинцово
school,Школа,МСКОУ - Клинская специальная (коррекционная) общеобразовательная школа VIII вида,"Муниципальное Специальное (Коррекционное) Образовательное Учреждение Для Обучающихся, Воспитанников С Ограниченными Возможностями Здоровья - Клинская Специальная (Коррекционная) Общеобразовательная Школа Viii Вида",Клин
school,Школа,Музыкальная студия - школа Людмилы Князевой,Музыкальная студия - школа Людмилы Князевой,Москва
school,Школа,Муми-дом,Муми-дом,Москва
school,Школа,Муниципальное автономное общеобразовательное учреждение Востряковский лицей №1,Муниципальное автономное общеобразовательное учреждение Востряковский лицей №1,Домодедово
school,Школа,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №1 с углубленным изучением отдельных предметов,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №1 с углубленным изучением отдельных предметов,Чехов
school,Школа,Муниципальное бюджетное специальное (коррекционное) образовательное учреждение для обучающихся; воспитанников с ограниченными возможностями здоровья специальная(коррекционная) общеобразовательная школа,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ СПЕЦИАЛЬНОЕ (КОРРЕКЦИОННОЕ) ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЛЯ ОБУЧАЮЩИХСЯ, ВОСПИТАННИКОВ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ СПЕЦИАЛЬНАЯ (КОРРЕКЦИОННАЯ) ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА",Лобня
school,Школа,Муниципальное казённое общеобразовательное учреждение школа - интернат Павлово-Посадского муниципального района Московской области,Муниципальное казённое общеобразовательное учреждение школа - интернат Павлово-Посадского муниципального района Московской области,Павловский Посад
school,Школа,Муниципальное общеобразовательное Домодедовская средняя общеобразовательная школа № 7 с углубленным изучением отдельных предметов,Муниципальное общеобразовательное Домодедовская средняя общеобразовательная школа № 7 с углубленным изучением отдельных предметов,Домодедово
school,Школа,Муниципальное общеобразовательное учреждение - средняя общеобразовательная школа №4,Муниципальное общеобразовательное учреждение - средняя общеобразовательная школа №4,Жуковский
school,Школа,Муниципальное общеобразовательное учреждение гимназия №4,Муниципальное общеобразовательное учреждение гимназия №4,Лыткарино
school,Школа,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа №16,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа №16,Электрогорск
school,Школа,Муниципальное специальное (коррекционное) образовательное учреждение для обучающихся воспитанников с отклонениями в развитии Зубовская специальная (коррекционная) школа интернат,Муниципальное специальное (коррекционное) образовательное учреждение для обучающихся воспитанников с отклонениями в развитии Зубовская специальная (коррекционная) школа интернат,поселок Зубово
school,Школа,Мунициральное общеобразовательное учреждение средняя общеобразовательная школа № 19,Мунициральное общеобразовательное учреждение средняя общеобразовательная школа № 19,Мытищи
school,Школа,Муриковская средняя общеобразовательная школа,Муриковская средняя общеобразовательная школа,деревня Муриково
school,Школа,МШСО,"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""МЕЖДУНАРОДНАЯ ШКОЛА СМЕШАННОГО ОБУЧЕНИЯ""",Москва
school,Школа,Мячковская начальная общеобразовательная школа,Мячковская начальная общеобразовательная школа,село Верхнее Мячково
school,Школа,На Батайском,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2110 ""Многопрофильный образовательный комплекс ""Марьино""",Москва
school,Школа,На Ботаническом,297,Москва
school,Школа,На Донецкой,1049,Москва
school,Школа,на Кутузовском,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка № 1232,Москва
school,Школа,На Маломосковской,Государственное бюджетное образовательное учреждение города Москвы гимназия №1539,Москва
school,Школа,Навигатор образования 2,Навигатор образования 2,Москва
school,Школа,Навигацкая школа,"Государственное бюджетное образовательное учреждение города Москвы кадетская школа - интернат ""Навигацкая школа""",Москва
school,Школа,Нагорное,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 626 имени Н.И.Сац""",Москва
school,Школа,Нагорное,(коррекционная) общеобразовательная школа VIII вида № 1111,Москва
school,Школа,Надежда (здание 2),Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1242»,Москва
school,Школа,Назарьевская средняя общеобразовательная школа,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ НАЗАРЬЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА,деревня Назарьево
school,Школа,Наро-Фоминская средняя общеобразовательная школа №1,Наро-Фоминская средняя общеобразовательная школа №1,Наро-Фоминск
school,Школа,Наро-Фоминская средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов,Наро-Фоминская средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов,Наро-Фоминск
school,Школа,Наро-Фоминская средняя общеобразовательная школа №4 с углублённым изучением отдельных предметов,Наро-Фоминская средняя общеобразовательная школа №4 с углублённым изучением отдельных предметов,Наро-Фоминск
school,Школа,Наро-Фоминская средняя общеобразовательная школа №5 с углубленным изучением отдельных предметов,Наро-Фоминская средняя общеобразовательная школа №5 с углубленным изучением отдельных предметов,Наро-Фоминск
school,Школа,Наро-Фоминская средняя общеобразовательная школа №9,Наро-Фоминская средняя общеобразовательная школа №9,Наро-Фоминск
school,Школа,НароФоминская средняя общеобразовательная школа № 6 с углубленным изучением отдельных предметов,НароФоминская средняя общеобразовательная школа № 6 с углубленным изучением отдельных предметов,Наро-Фоминск
school,Школа,Наследник,Наследник,Москва
school,Школа,Наукасервис,Наукасервис,Москва
school,Школа,Нахабинская гимназия №4,Нахабинская гимназия №4,поселок городского типа Нахабино
school,Школа,Нахабинская средняя общеобразовательная школа № 2,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""НАХАБИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №2""",поселок городского типа Нахабино
school,Школа,Нахабинская средняя общеобразовательная школа №3 с углублённым изучением отдельных предметов,Нахабинская средняя общеобразовательная школа №3 с углублённым изучением отдельных предметов,поселок городского типа Нахабино
school,Школа,Начальная общеобразовательная школа пос.Строитель,Начальная общеобразовательная школа пос. Строитель,поселок Строитель
school,Школа,Начальная общеобразовательная школа Школа здоровья № 1701,"Государственное бюджетное образовательное учреждение города Москвы начальная общеобразовательная школа "" Школа здоровья"" № 1701",Зеленоград
school,Школа,Начальная общеобразовательная школа Школа здоровья № 1703,Начальная общеобразовательная школа Школа здоровья № 1703,Москва
school,Школа,Начальная общеобразовательная школа Школа здоровья № 1704,"Государственное бюджетное образовательное учреждение города Москвы начальная общеобразовательная школа ""Школа здоровья"" №1704",Зеленоград
school,Школа,Начальная общеобразовательная школа “Маленький принц”,Начальная общеобразовательная школа “Маленький принц”,Москва
school,Школа,Начальная общеобразовательная школа № 147,"Государственное бюджетное образовательное учреждение города Москвы центр детского творчества ""Детский музыкальный театр ""Домисолька""",Москва
school,Школа,Начальная общеобразовательная школа № 29,"Муниципальное общеобразовательное учреждение ""Начальная общеобразовательная школа № 29""",Сергиев Посад
school,Школа,Начальная общеобразовательная школа № 30,"Муниципальное общеобразовательное учреждение ""Начальная общеобразовательная школа № 30""",Сергиев Посад
school,Школа,Начальная общеобразовательная школа № 39,Начальная общеобразовательная школа № 39,Москва
school,Школа,Начальная общеобразовательная школа № 5,5,Чехов
school,Школа,Начальная общеобразовательная школа №16 г.Пушкино,Начальная общеобразовательная школа №16 г.Пушкино,Пушкино
school,Школа,Начальная общеобразовательная школа №17,Начальная общеобразовательная школа №17,Красногорск
school,Школа,Начальная общеобразовательная школа №50 муниципального образования Люберецкий муниципальный район Московской области,Начальная общеобразовательная школа №50 муниципального образования Люберецкий муниципальный район Московской области,поселок городского типа Малаховка
school,Школа,Начальная общеобразовательная школа-детский сад д. Алфёрово Павлово- Посадского муниципального района Московской области,Начальная общеобразовательная школа-детский сад д. Алфёрово Павлово- Посадского муниципального района Московской области,деревня Алферово
school,Школа,Начальная школа,Начальная школа,Москва
school,Школа,Начальная школа,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2001,Москва
school,Школа,Начальная школа,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 1034""",Москва
school,Школа,Начальная школа,651,Москва
school,Школа,Начальная школа,"Частное учреждение средняя общеобразовательная школа ""Вита""",Москва
school,Школа,Начальная школа,Государственное бюджетное образовательное учреждение города Москвы гимназия № 1584,Москва
school,Школа,Начальная школа,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 587,Москва
school,Школа,Начальная школа,Государственное бюджетное образовательное учреждение города Москвы Гимназия № 1527,Москва
school,Школа,Начальная школа,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 9,Москва
school,Школа,Начальная школа,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1436,Москва
school,Школа,Начальная школа,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Гимназия № 1540""",Москва
school,Школа,НАЧАЛЬНАЯ ШКОЛА,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 556,Москва
school,Школа,Начальная школа,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 932,Москва
school,Школа,Начальная школа (здание №2),Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 949,Москва
school,Школа,Начальная школа (корпус 422-1),"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2126 ""Перово""",Москва
school,Школа,Начальная школа - детский сад VII вида №47,Начальная школа - детский сад VII вида №47,Химки
school,Школа,"Начальная школа - детский сад г. Можайска""","Муниципальное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста - ""начальная Школа - Детский Сад Г. Можайска""",Можайск
school,Школа,Начальная школа - детский сад поселка санатория Озеро Белое,Начальная школа - детский сад поселка санатория Озеро Белое,поселок санатория им. Герцена
school,Школа,Начальная школа - детский сад № 1 компенсирующего вида,"Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста ""начальная Школа - Детский Сад № 1 Компенсирующего Вида""",Сергиев Посад
school,Школа,начальная школа - детский сад № 1851,Государственное Бюджетное Образовательное Учреждение Города Москвы Начальная Школа - Детский Сад Компенсирующего Вида № 1851,Москва
school,Школа,Начальная школа - детский сад № 2,"Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста ""начальная Школа - Детский Сад № 2""",
school,Школа,Начальная школа - детский сад № 30,"Муниципальное Бюджетное Общеобразовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста ""начальная Школа - Детский Сад № 30""",село Федоскино
school,Школа,Начальная школа - детский сад № 32,"Муниципальное Бюджетное Специальное (Коррекционное) Образовательное Учреждение Для Обучающихся, Воспитанников С Ограниченными Возможностями Здоровья  Специальная (Коррекционная) Начальная Школа - Детский Сад 5,7 Вида № 32 ""аленький Цветочек""",Коломна
school,Школа,Начальная школа - детский сад № 5,"Муниципальное Дошкольное Образовательное Бюджетное Учреждение ""детский Сад Комбинированного Вида № 5 ""катюша"" Городского Округа Рошаль Московской Области",Рошаль
school,Школа,Начальная школа - детский сад № 7,"Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста ""начальная Школа - Детский Сад № 7 Компенсирующего Вида"" Г. Пересвет",Пересвет
school,Школа,начальная школа - детский сад №14,Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста Начальная Школа - Детский Сад №14,Зарайск
school,Школа,Начальная школа - детский сад №40,"Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста Начальная Школа - Детский Сад №40 Компенсирующего Вида ""солнышко""",Коломна
school,Школа,Начальная школа - детский сад №56,Начальная школа - детский сад №56,поселок Ашукино
school,Школа,"Начальная школа 1-4 класс 2-й южнопортовый проезд, дом 11, стр 2","Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2129"" имени Героя Советского Союза П.И. Романова",Москва
school,Школа,Начальная школа 2-4 классы,1350,Москва
school,Школа,Начальная школа ГБОУ СОШ № 933 (здание №1 - Медынская 9А),Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 933,Москва
school,Школа,Начальная школа гимназии № 1514,Государственное бюджетное образовательное учреждение города Москвы гимназия № 1514,Москва
school,Школа,Начальная школа детский сад компенсирующего вида № 1746,Начальная школа детский сад компенсирующего вида № 1746,Москва
school,Школа,Начальная школа детский сад компенсирующего вида № 1760,Начальная школа детский сад компенсирующего вида № 1760,Москва
school,Школа,Начальная школа детский сад компенсирующего вида № 1761,Начальная школа детский сад компенсирующего вида № 1761,Москва
school,Школа,Начальная школа детский сад компенсирующего вида № 1815,Начальная школа детский сад компенсирующего вида № 1815,Москва
school,Школа,Начальная школа детский сад компенсирующего вида № 1850,Начальная школа детский сад компенсирующего вида № 1850,Москва
school,Школа,Начальная школа детский сад компенсирующего вида № 1853,Начальная школа детский сад компенсирующего вида № 1853,Зеленоград
school,Школа,Начальная школа детский сад компенсирующего вида № 1889,Начальная школа детский сад компенсирующего вида № 1889,Москва
school,Школа,Начальная школа детский сад № 1 Сказка,Начальная школа детский сад № 1 Сказка,Москва
school,Школа,Начальная школа детский сад № 1620,Начальная школа детский сад № 1620,Москва
school,Школа,Начальная школа детский сад № 1625,Начальная школа детский сад № 1625,Москва
school,Школа,Начальная школа детский сад № 1646,Начальная школа детский сад № 1646,Москва
school,Школа,Начальная школа детский сад № 1649,Начальная школа детский сад № 1649,Москва
school,Школа,Начальная школа детский сад № 1654,Начальная школа детский сад № 1654,Москва
school,Школа,Начальная школа детский сад № 1655,Начальная школа детский сад № 1655,Москва
school,Школа,Начальная школа детский сад № 1657,Начальная школа детский сад № 1657,Москва
school,Школа,Начальная школа детский сад № 1674,Государственное Бюджетное Образовательное Учреждение Города Москвы Начальная Школа - Детский Сад № 1674,Москва
school,Школа,Начальная школа детский сад № 1814,Начальная школа детский сад № 1814,Москва
school,Школа,Начальная школа детский сад № 1835,Начальная школа детский сад № 1835,Москва
school,Школа,Начальная школа детский сад № 1846,Начальная школа детский сад № 1846,Москва
school,Школа,Начальная школа детский сад № 1872,Начальная школа детский сад № 1872,Москва
school,Школа,Начальная школа Макаренко,Начальная школа Макаренко,поселок городского типа Черкизово
school,Школа,Начальная школа Пречистенка дом 12/2 стр 8,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка № 1231 имени В.Д.Поленова,Москва
school,Школа,Начальная школа ШО-2,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков № 1240 ""Мультипрофильный образовательный комплекс ""Пресненский""",Москва
school,Школа,Начальная школа №13,Начальная школа №13,Балашиха
school,Школа,начальная школа- детский сад № 1708,"Государственное Бюджетное Общеобразовательное Учреждение Города Москвы ""специальная (Коррекционная) Школа  № 1708""",Москва
school,Школа,Начальная школа-детский сад ГАН ХАМА № 1812,Начальная школа-детский сад ГАН ХАМА № 1812,Москва
school,Школа,Начальная школа-детский сад компенсирующего вида № 1606,Начальная школа-детский сад компенсирующего вида № 1606,Подольск
school,Школа,Начальная школа-детский сад компенсирующего вида № 1639,Начальная школа-детский сад компенсирующего вида № 1639,Зеленоград
school,Школа,Начальная школа-детский сад компенсирующего вида № 1772,Начальная школа-детский сад компенсирующего вида № 1772,Москва
school,Школа,Начальная школа-детский сад № 1,"Муниципальное Бюджетное Общеобразовательное Учреждение ""начальная Школа-Детский Сад № 1""",Орехово-Зуево
school,Школа,Начальная школа-детский сад № 1659,Начальная школа-детский сад № 1659,Москва
school,Школа,Начальная школа-детский сад № 1839,Начальная школа-детский сад № 1839,Москва
school,Школа,Начальная школа-детский сад №48,"Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста ""молзинская Начальная Школа - Детский Сад № 48""",деревня Молзино
school,Школа,Начальная школа-детский сад №6 компенсирующего вида,"Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста ""начальная Школа-Детский Сад №6 Компенсирующего Вида""",Сергиев Посад
school,Школа,Начальное образование,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков № 1259,Москва
school,Школа,Начальное образование,450,Москва
school,Школа,Начальное образование,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1945 «Синяя птица»,Москва
school,Школа,Начальное образование (корпус №4),"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением английского языка № 1206""",Москва
school,Школа,"Начальное образование (Ломоносовский, 12)","Начальное образование (Ломоносовский, 12)",Москва
school,Школа,Начальное образование ОШП2,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1315,Москва
school,Школа,Начальное образование ШО №2,1142,Москва
school,Школа,Начальное общее образование,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1125 имени Я.Н.Федоренко»,Москва
school,Школа,Начальное школьный корпус,Государственное бюджетное образовательное учреждение города Москвы гимназия № 1590 имени Героя Советского Союза В.В. Колесника,Москва
school,Школа,"Начальное, основное и среднее образование (Университетский, 7)",25,Москва
school,Школа,Наш дом,Наш дом,поселок городского типа Томилино
school,Школа,Негосударственная некоммерческая общеобразовательная школа “Уна”,Частное учреждение Средняя общеобразовательная школа “Уна”,Москва
school,Школа,Негосударственная средняя общеобразовательная школа“ВЕНДА”,Негосударственная средняя общеобразовательная школа“ВЕНДА”,Москва
school,Школа,Негосударственная средняя общеобразовательная экономикоправовая школа Потенциал,Негосударственная средняя общеобразовательная экономикоправовая школа Потенциал,Москва
school,Школа,Негосударственное некоммерческое образовательное учреждение Православная школа во имя иконы божией Матери Скоропослушница,Негосударственное некоммерческое образовательное учреждение Православная школа во имя иконы божией Матери Скоропослушница,Москва
school,Школа,Негосударственное общеобразовательное учереждение Средняя общеобразовательная школа Надежда,Негосударственное общеобразовательное учереждение Средняя общеобразовательная школа Надежда,Москва
school,Школа,Некоммерческое образовательное учреждение частная гуманитарноэкономическая школа “Самсон”,Некоммерческое образовательное учреждение частная гуманитарноэкономическая школа “Самсон”,Москва
school,Школа,Нелидовская начальная школа-детский сад,Нелидовская начальная школа-детский сад,деревня Нелидово
school,Школа,Немчиново,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 929,Москва
school,Школа,Непецинская средняя общеобразовательная школа,"Государственное Бюджетное Образовательное Учреждение Для Детей-Сирот И Детей, Оставшихся Без Попечения Родителей, Непецинский Детский Дом-Школа Московской Области",село Непецино
school,Школа,Нерастанновская средняя общеобразовательная школа,Нерастанновская средняя общеобразовательная школа,СНТ Нерастанное
school,Школа,Нижнее Масловская основная общеобразовательная школа,Муниципальное Казенное Общеобразовательное Учреждение Нижне - Масловская Начальная Общеобразовательная Школа,село Нижне-Маслово
school,Школа,НижнеМячковская основная общеобразовательная школа,НижнеМячковская основная общеобразовательная школа,деревня Нижнее Мячково
