category,category_label,name,legal_name,town,url,website
school,Школа,Средняя и старшая школа,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1034 имени Героя Советского Союза В.В. Маркина»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-1034/about/,
school,Школа,Средняя и старшая школа,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1516»,Москва,https://moskva.fulledu.ru/school/shkola-gimnaziya-1516/about/,
school,Школа,Средняя и старшая школа,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 492,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-873/about/,
school,Школа,Средняя и старшая школа,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1100,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-1100/about/,
school,Школа,Средняя и старшая школа,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 996,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-g-moskvy-s-etnokulturnym-russkim-komponentom-obrazovaniya-99/about/,
school,Школа,Средняя и старшая школа,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2048»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-105/about/,
school,Школа,Средняя и Старшая школа,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 86 имени М.Е. Катукова,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-129/about/,
school,Школа,Средняя и старшая школа,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа «Интеграл»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-590/about/,
school,Школа,Средняя и старшая школа,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 932»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-932/about/,
school,Школа,Средняя и старшая школа,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1253»,Москва,https://moskva.fulledu.ru/school/shkola-1253/about/,
school,Школа,Средняя и старшая школа,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2053""",Москва,https://moskva.fulledu.ru/school/shkola-2053/about/,
school,Школа,Средняя и старшая школа (корпус 782),"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2126 ""Перово""",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-782/about/,
school,Школа,Средняя и старшая школа корпус 1 и 2,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 305»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-305/about/,
school,Школа,Средняя общеобразовательная школа,Средняя общеобразовательная школа,Пересвет,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Средняя общеобразовательная школа,Средняя общеобразовательная школа,деревня Андреевка,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-1990-89978/about/,
school,Школа,Средняя общеобразовательная школа,Средняя общеобразовательная школа,деревня Маришкино,https://moskva.fulledu.ru/school/shkola-maou-sosh-garmoniya/about/,
school,Школа,"средняя общеобразовательная школа ""Горки-Х""","Муниципальное  Бюджетное Общеобразовательное Учреждение Средняя Общеобразовательная Школа ""горки-Х""",поселок Горки-10,https://moskva.fulledu.ru/school/mbou-srednyaya-obscheobrazovatelnaya-shkola-gorki-h/about/,
school,Школа,Средняя общеобразовательная школа (здание №1),Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 949»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-949/about/,
school,Школа,Средняя общеобразовательная школа c углубленным изучением английского языка № 1280,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1280»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-c-uglublennym-izucheniem-angliyskogo-yazyka-1280/about/,
school,Школа,Средняя общеобразовательная школа c этнокультурным (русским) компонентом образования № 1022,(русским) компонентом образования № 1022,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-c-etnokulturnym-russkim-komponentom-obrazovaniya-1022/about/,
school,Школа,Средняя общеобразовательная школа Большегридинская,Средняя общеобразовательная школа Большегридинская,деревня Большое Гридино,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-bolshegridinskaya/about/,
school,Школа,Средняя общеобразовательная школа Веста,"Муниципальное Общеобразовательное Учреждение ""средняя Общеобразовательная Школа ""веста""",Ногинск,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-vesta/about/,
school,Школа,Средняя общеобразовательная школа Во имя апостола и евангелиста И.Богослова,"Негосударственное образовательное учреждение ""Школа во имя апостола и евангелиста Иоанна Богослова""",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-vo-imya-apostola-i-evangelista-ibogoslova/about/,
school,Школа,Средняя общеобразовательная школа ГоркиХ,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""ГОРКИ-Х""",поселок Горки-10,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-gorkih/about/,
school,Школа,Средняя общеобразовательная школа городского округа Восход Московской области,Средняя общеобразовательная школа городского округа Восход Московской области,поселок городского типа Восход,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-p-voshod/about/,
school,Школа,Средняя общеобразовательная школа ДельтаПрометей,Средняя общеобразовательная школа ДельтаПрометей,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-deltaprometey/about/,
school,Школа,Средняя общеобразовательная школа Жилевская средняя общеобразовательная школа,Средняя общеобразовательная школа Жилевская средняя общеобразовательная школа,поселок городского типа Жилево,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-zhilevskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Средняя общеобразовательная школа Знайка,Средняя общеобразовательная школа Знайка,Москва,https://moskva.fulledu.ru/school/nou-srednyaya-obscheobrazovatelnaya-shkola-znayka/about/,
school,Школа,Средняя общеобразовательная школа им. 8 марта,Муниципальное Казённое Общеобразовательное Учреждение Средняя Общеобразовательная Школа Имени 8 Марта,поселок Поваровка,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-im-8-marta/about/,
school,Школа,Средняя общеобразовательная школа им. А.П. Чехова,"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ А.П.ЧЕХОВА""",Истра,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-im-ap-chehova/about/,
school,Школа,Средняя общеобразовательная школа им. Героя России В.В. Матвеева городского пеления Лесной Пушкинского,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ПУШКИНСКИЙ МОСКОВСКОЙ ОБЛАСТИ ""ОБРАЗОВАТЕЛЬНЫЙ КОМПЛЕКС ИМЕНИ ГЕРОЯ РОССИИ В.В. МАТВЕЕВА""",,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-im-geroya-rossii-vv-matveeva-gorodskogo-peleniya-lesnoy-pushk/about/,
school,Школа,Средняя общеобразовательная школа им.А.Т.Твардовского № 279,Средняя общеобразовательная школа им.А.Т.Твардовского № 279,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-imattvardovskogo-279/about/,
school,Школа,Средняя общеобразовательная школа имени В.М.Комарова с углублённым изучением английского языка ЗАТО городского округа Звёздный городок Московской области,Средняя общеобразовательная школа имени В.М.Комарова с углублённым изучением английского языка ЗАТО городского округа Звёздный городок Московской области,поселок городского типа Звездный городок,https://moskva.fulledu.ru/school/shkola-vmkomarova-s-uglublennym-izucheniem-angliyskogo-yazyka-zato-gorodskogo-okruga-zvezdnyy-gorodo/about/,
school,Школа,Средняя общеобразовательная школа имени Героя Российской Федерации А.И.Баукина посёлка Радовицкий,Средняя общеобразовательная школа имени Героя Российской Федерации А.И.Баукина посёлка Радовицкий,поселок Радовицкий,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-p-radovickiy/about/,
school,Школа,Средняя общеобразовательная школа имени Героя Советского Союза Н.П.Кочеткова с.Пышлицы,Средняя общеобразовательная школа имени Героя Советского Союза Н.П.Кочеткова с.Пышлицы,село Пышлицы,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-d-pyshlicy/about/,
school,Школа,Средняя общеобразовательная школа Карьера,"Негосударственное некоммерческое образовательное учреждение Средняя общеобразовательная школа ""Карьера""",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-karera/about/,
school,Школа,Средняя общеобразовательная школа Лесные озера,Средняя общеобразовательная школа Лесные озера,деревня Новая,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-lesnye-ozera/about/,
school,Школа,средняя общеобразовательная школа Международная школа Дом Филиппа,средняя общеобразовательная школа Международная школа Дом Филиппа,Москва,https://moskva.fulledu.ru/school/nou-srednyaya-obscheobrazovatelnaya-shkola-mezhdunarodnaya-shkola-dom-filippa/about/,
school,Школа,Средняя общеобразовательная школа Наши Пенаты,Средняя общеобразовательная школа Наши Пенаты,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-nashi-penaty/about/,
school,Школа,Средняя общеобразовательная школа Новое образование,"Негосударственное образовательное учреждение центр образования ""Новое образование""",Москва,https://moskva.fulledu.ru/school/nou-srednyaya-obscheobrazovatelnaya-shkola-novoe-obrazovanie/about/,
school,Школа,Средняя общеобразовательная школа Образовательный центр ОАО “Газпром”,"Негосударственное образовательное учреждение средняя общеобразовательная школа Образовательный центр ОАО ""Газпром""",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-obrazovatelnyy-centr-oao-gazprom/about/,
school,Школа,Средняя общеобразовательная школа ОлимпПлюс,"Частное учреждение средняя общеобразовательная школа ""Олимп-Плюс""",Москва,https://moskva.fulledu.ru/school/nou-srednyaya-obscheobrazovatelnaya-shkola-olimpplus/about/,
school,Школа,Средняя общеобразовательная школа п. Керва,Средняя общеобразовательная школа п. Керва,Шатура,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-p-kerva/about/,
school,Школа,Средняя общеобразовательная школа п. Мишеронский,Средняя общеобразовательная школа п. Мишеронский,Шатура,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-p-misheronskiy/about/,
school,Школа,Средняя общеобразовательная школа п. Молодежный,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ГОРОДСКОГО ОКРУГА МОЛОДЁЖНЫЙ МОСКОВСКОЙ ОБЛАСТИ,поселок городского типа Молодежный,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-p-molodezhnyy/about/,
school,Школа,Средняя общеобразовательная школа п. Чайковского,Муниципальное Общеобразовательное Учреждение - Средняя Общеобразовательная Школа Пос. Чайковского,поселок Чайковского,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-p-chaykovskogo/about/,
school,Школа,Средняя общеобразовательная школа пос. Зверосовхоз,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ПУШКИНСКИЙ МОСКОВСКОЙ ОБЛАСТИ ""ОБРАЗОВАТЕЛЬНЫЙ КОМПЛЕКС №4""",поселок городского типа Лесной,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-pos-zverosovhoz/about/,
school,Школа,Средняя общеобразовательная школа пос. МИС,Средняя общеобразовательная школа пос. МИС,поселок Подольской машинно-испытательной станции,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-pos-mis/about/,
school,Школа,Средняя общеобразовательная школа пос. Черкизово,Средняя общеобразовательная школа пос. Черкизово,поселок городского типа Черкизово,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-pos-cherkizovo/about/,
school,Школа,Средняя общеобразовательная школа пос.. Знамя Октября,.Знамя Октября,,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-pos-znamya-oktyabrya/about/,
school,Школа,Средняя общеобразовательная школа пос.Гидроузел,Средняя общеобразовательная школа пос.Гидроузел,поселок Гидроузел,https://moskva.fulledu.ru/school/mou-srednyaya-obscheobrazovatelnaya-shkola-posgidrouzel/about/,
school,Школа,Средняя общеобразовательная школа при Андреевском монастыре,Средняя общеобразовательная школа при Андреевском монастыре,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-pri-andreevskom-monastyre/about/,
school,Школа,Средняя общеобразовательная школа рабочего поселка Черусти,Средняя общеобразовательная школа рабочего поселка Черусти,поселок городского типа Черусти,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-p-cherusti/about/,
school,Школа,Средняя общеобразовательная школа РазумЛ”,Средняя общеобразовательная школа РазумЛ”,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-razuml/about/,
school,Школа,Средняя общеобразовательная школа Ренессанс,Средняя общеобразовательная школа Ренессанс,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-renessans/about/,
school,Школа,Средняя общеобразовательная школа Росинка,Средняя общеобразовательная школа Росинка,Москва,https://moskva.fulledu.ru/school/nou-srednyaya-obscheobrazovatelnaya-shkola-rosinka/about/,
school,Школа,Средняя общеобразовательная школа с Кривандино,Средняя общеобразовательная школа с Кривандино,село Кривандино,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-krivandino/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1201,1201,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1201/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1204,1204,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1204/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1234,Средняя общеобразовательная школа с углубленным изучением английского языка № 1234,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1234/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1266,1266,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1266/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1298,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 1298 ""Профиль Куркино""",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1298/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1353,Средняя общеобразовательная школа с углубленным изучением английского языка № 1353,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1353/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1363,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1363»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1363/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1371,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1371 «Крылатское»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1371/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1378,1378,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1378/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1381,Средняя общеобразовательная школа с углубленным изучением английского языка № 1381,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1381/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением английского языка № 1413,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1413»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-angliyskogo-yazyka-1413/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением иностранных языков № 1387,Средняя общеобразовательная школа с углубленным изучением иностранных языков № 1387,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-inostrannyh-yazykov-1387/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением иностранных языков № 1900,Средняя общеобразовательная школа с углубленным изучением иностранных языков № 1900,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-inostrannyh-yazykov-1900/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением немецкого языка № 1212,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1212 Щукино»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-nemeckogo-yazyka-1212/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением немецкого языка № 1269,Государственное бюджетное общеобразовательное учреждение города Москвы «Цифровая школа»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-nemeckogo-yazyka-1269/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1263,Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1263,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-otdelnyh-predmetov-1263/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением отдельных предметов №14 г.Химки,Средняя общеобразовательная школа с углубленным изучением отдельных предметов №14 г.Химки,Химки,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-otdelnyh-predmetov-14/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением отдельных предметов №2,Средняя общеобразовательная школа с углубленным изучением отдельных предметов №2,Кашира,https://moskva.fulledu.ru/school/mou-srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-otdelnyh-predmetov-2/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением отдельных предметов №22 г. Химки,Средняя общеобразовательная школа с углубленным изучением отдельных предметов №22 г. Химки,Химки,https://moskva.fulledu.ru/school/shkola-22-ghimki/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением отдельных предметов №7,Средняя общеобразовательная школа с углубленным изучением отдельных предметов №7,Кашира,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-otdelnyh-predmetov-7/about/,
school,Школа,Средняя общеобразовательная школа с углубленным изучением предметов области знания Искусство № 622,Средняя общеобразовательная школа с углубленным изучением предметов области знания Искусство № 622,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-predmetov-oblasti-znaniya-iskusstvo/about/,
school,Школа,Средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 1747,"Государственное бюджетное образовательное учреждение города Москвы начальная общеобразовательная школа ""Школа здоровья"" № 1090",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-etnokulturnym-russkim-komponentom-obrazovaniya-1747/about/,
school,Школа,Средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 505,Средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 505,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-etnokulturnym-russkim-komponentom-obrazovaniya-505/about/,
school,Школа,Средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 877,Средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 877,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-etnokulturnym-russkim-komponentom-obrazovaniya-877/about/,
school,Школа,Средняя общеобразовательная школа с этнокультурным еврейским компонентом образования № 1871,Средняя общеобразовательная школа с этнокультурным еврейским компонентом образования № 1871,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-etnokulturnym-evreyskim-komponentom-obrazovaniya-1871/about/,
school,Школа,Средняя общеобразовательная школа с этнокультурным русским компонентом образования № 1073,Средняя общеобразовательная школа с этнокультурным русским компонентом образования № 1073,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-etnokulturnym-russkim-komponentom-obrazovaniya-1073/about/,
school,Школа,Средняя общеобразовательная школа с этнокультурным русским компонентом образования № 167 имени Маршала Л.А. Говорова,167 имени Маршала Л.А.Говорова,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-etnokulturnym-russkim-komponentom-obrazovaniya-167-imeni-m/about/,
school,Школа,Средняя общеобразовательная школа с этнокультурным русским компонентом образования № 868,(русским) компонентом образования № 868,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-etnokulturnym-russkim-komponentom-obrazovaniya-868/about/,
school,Школа,Средняя общеобразовательная школа с этнокультурным татарским компонентом образования № 1186 имени Мусы Джалиля,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1186 имени Героя Советского Союза Мусы Джалиля»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-s-etnokulturnym-tatarskim-komponentom-obrazovaniya-1186-imen/about/,
school,Школа,Средняя общеобразовательная школа с.Ступино,Средняя общеобразовательная школа с.Ступино,Ступино,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-sstupino/about/,
school,Школа,Средняя общеобразовательная школа Семейный лад,Средняя общеобразовательная школа Семейный лад,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-semeynyy-lad/about/,
school,Школа,Средняя общеобразовательная школа совхоза им. Ленина,Средняя общеобразовательная школа совхоза им. Ленина,,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-sovhoza-im-lenina/about/,
school,Школа,Средняя общеобразовательная школа совхоза им. Ленина,Средняя общеобразовательная школа совхоза им. Ленина,поселок совхоза имени Ленина,https://moskva.fulledu.ru/school/shkola-maou-sosh-sovhoza-im-lenina/about/,
school,Школа,Средняя общеобразовательная школа Союз,Средняя общеобразовательная школа Союз,Москва,https://moskva.fulledu.ru/school/nou-srednyaya-obscheobrazovatelnaya-shkola-souz/about/,
school,Школа,Средняя общеобразовательная школа Союз машиностроителей России,824,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-824/about/,
school,Школа,Средняя общеобразовательная школа Феникс,"Автономная некоммерческое организация средняя образовательная школа ""Школа ""Феникс""",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-feniks/about/,
school,Школа,Средняя общеобразовательная школа Чехов-3 с углубленным изучением отдельных предметов,Средняя общеобразовательная школа Чехов-3 с углубленным изучением отдельных предметов,деревня Ваулово,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-chehov3-s-uglublennym-izucheniem-otdelnyh-predmetov/about/,
school,Школа,Средняя общеобразовательная школа Чехов8,Средняя общеобразовательная школа Чехов8,деревня Солодовка,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-chehov8/about/,
school,Школа,Средняя общеобразовательная школа Школа здоровья № 1013,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1013",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-1013/about/,
school,Школа,Средняя общеобразовательная школа Школа Здоровья № 1065,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 1065""",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-1065/about/,
school,Школа,Средняя общеобразовательная школа Школа здоровья № 1115,Средняя общеобразовательная школа Школа здоровья № 1115,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-1115/about/,
school,Школа,Средняя общеобразовательная школа Школа здоровья № 1349,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1349",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-1349/about/,
school,Школа,Средняя общеобразовательная школа Школа Здоровья № 138,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 138",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-138/about/,
school,Школа,Средняя общеобразовательная школа Школа здоровья № 198,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 198",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-198/about/,
school,Школа,Средняя общеобразовательная школа Школа здоровья № 523,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 523",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-523/about/,
school,Школа,Средняя общеобразовательная школа Школа здоровья № 533,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 533",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-533/about/,
school,Школа,Средняя общеобразовательная школа Школа здоровья № 630,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 630 имени дважды Героя Советского Союза Г.П. Кравченко»,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-630/about/,
school,Школа,Средняя общеобразовательная школа Школа здоровья № 64,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 64""",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-shkola-zdorovya-64/about/,
